"FSC.A","sample_type","diameter","replicate"
38452.8906,"beads",10,"FC-PT79"
40957.0586,"beads",10,"FC-PT79"
39063.4883,"beads",10,"FC-PT79"
42181.8086,"beads",10,"FC-PT79"
39867.207,"beads",10,"FC-PT79"
39316.957,"beads",10,"FC-PT79"
39287.1406,"beads",10,"FC-PT79"
40290.3672,"beads",10,"FC-PT79"
42007.1484,"beads",10,"FC-PT79"
40592.8281,"beads",10,"FC-PT79"
41745.8672,"beads",10,"FC-PT79"
39597.4102,"beads",10,"FC-PT79"
40168.957,"beads",10,"FC-PT79"
38606.25,"beads",10,"FC-PT79"
39353.8789,"beads",10,"FC-PT79"
39692.5469,"beads",10,"FC-PT79"
40530.3477,"beads",10,"FC-PT79"
39724.5,"beads",10,"FC-PT79"
39084.7891,"beads",10,"FC-PT79"
39461.7969,"beads",10,"FC-PT79"
41091.957,"beads",10,"FC-PT79"
41646.4688,"beads",10,"FC-PT79"
40656.7305,"beads",10,"FC-PT79"
38966.9297,"beads",10,"FC-PT79"
39277.9102,"beads",10,"FC-PT79"
40625.4883,"beads",10,"FC-PT79"
40594.25,"beads",10,"FC-PT79"
41473.9375,"beads",10,"FC-PT79"
42799.5078,"beads",10,"FC-PT79"
40047.5469,"beads",10,"FC-PT79"
41223.3086,"beads",10,"FC-PT79"
38819.25,"beads",10,"FC-PT79"
41179.2891,"beads",10,"FC-PT79"
38920.7773,"beads",10,"FC-PT79"
38033.9883,"beads",10,"FC-PT79"
41229.6992,"beads",10,"FC-PT79"
39409.2578,"beads",10,"FC-PT79"
39020.1797,"beads",10,"FC-PT79"
39045.7383,"beads",10,"FC-PT79"
39271.5195,"beads",10,"FC-PT79"
38224.2695,"beads",10,"FC-PT79"
41532.1602,"beads",10,"FC-PT79"
41014.5703,"beads",10,"FC-PT79"
37978.6094,"beads",10,"FC-PT79"
39187.0273,"beads",10,"FC-PT79"
38246.2773,"beads",10,"FC-PT79"
39382.9883,"beads",10,"FC-PT79"
42282.6289,"beads",10,"FC-PT79"
41105.4492,"beads",10,"FC-PT79"
39558.3594,"beads",10,"FC-PT79"
40673.0586,"beads",10,"FC-PT79"
40480.6484,"beads",10,"FC-PT79"
41047.2305,"beads",10,"FC-PT79"
40709.9805,"beads",10,"FC-PT79"
41569.7891,"beads",10,"FC-PT79"
39715.9805,"beads",10,"FC-PT79"
40127.7773,"beads",10,"FC-PT79"
40738.3789,"beads",10,"FC-PT79"
40962.0273,"beads",10,"FC-PT79"
39916.1992,"beads",10,"FC-PT79"
40897.418,"beads",10,"FC-PT79"
41574.0469,"beads",10,"FC-PT79"
41199.168,"beads",10,"FC-PT79"
39488.7773,"beads",10,"FC-PT79"
40324.4492,"beads",10,"FC-PT79"
39565.457,"beads",10,"FC-PT79"
39671.25,"beads",10,"FC-PT79"
38619.0273,"beads",10,"FC-PT79"
39642.1406,"beads",10,"FC-PT79"
41456.8984,"beads",10,"FC-PT79"
40428.1094,"beads",10,"FC-PT79"
40538.8672,"beads",10,"FC-PT79"
39690.418,"beads",10,"FC-PT79"
39239.5703,"beads",10,"FC-PT79"
41475.3594,"beads",10,"FC-PT79"
39050,"beads",10,"FC-PT79"
39416.3594,"beads",10,"FC-PT79"
39309.8594,"beads",10,"FC-PT79"
39450.4375,"beads",10,"FC-PT79"
41561.2695,"beads",10,"FC-PT79"
40616.2578,"beads",10,"FC-PT79"
40276.8789,"beads",10,"FC-PT79"
40815.0586,"beads",10,"FC-PT79"
41051.4883,"beads",10,"FC-PT79"
39427.7188,"beads",10,"FC-PT79"
37641.3594,"beads",10,"FC-PT79"
38836.2891,"beads",10,"FC-PT79"
38657.3672,"beads",10,"FC-PT79"
37777.6797,"beads",10,"FC-PT79"
40866.1797,"beads",10,"FC-PT79"
40192.3906,"beads",10,"FC-PT79"
40430.9492,"beads",10,"FC-PT79"
40198.7773,"beads",10,"FC-PT79"
38846.2305,"beads",10,"FC-PT79"
35414.0898,"beads",10,"FC-PT79"
39186.3203,"beads",10,"FC-PT79"
39378.7305,"beads",10,"FC-PT79"
40203.75,"beads",10,"FC-PT79"
39220.3984,"beads",10,"FC-PT79"
41226.1484,"beads",10,"FC-PT79"
40518.2773,"beads",10,"FC-PT79"
39625.0977,"beads",10,"FC-PT79"
39667.6992,"beads",10,"FC-PT79"
41147.3398,"beads",10,"FC-PT79"
39918.3281,"beads",10,"FC-PT79"
41982.2969,"beads",10,"FC-PT79"
40078.7891,"beads",10,"FC-PT79"
39591.7305,"beads",10,"FC-PT79"
41106.8672,"beads",10,"FC-PT79"
38724.8203,"beads",10,"FC-PT79"
38253.3789,"beads",10,"FC-PT79"
39946.7305,"beads",10,"FC-PT79"
41446.957,"beads",10,"FC-PT79"
40463.6094,"beads",10,"FC-PT79"
39455.4102,"beads",10,"FC-PT79"
37653.4297,"beads",10,"FC-PT79"
39984.3594,"beads",10,"FC-PT79"
38875.3398,"beads",10,"FC-PT79"
37951.6289,"beads",10,"FC-PT79"
40621.2305,"beads",10,"FC-PT79"
41809.7695,"beads",10,"FC-PT79"
40200.9102,"beads",10,"FC-PT79"
38362.7188,"beads",10,"FC-PT79"
40793.7578,"beads",10,"FC-PT79"
41752.2578,"beads",10,"FC-PT79"
40352.1406,"beads",10,"FC-PT79"
41218.3398,"beads",10,"FC-PT79"
40575.7891,"beads",10,"FC-PT79"
39902,"beads",10,"FC-PT79"
40869.0195,"beads",10,"FC-PT79"
39572.5586,"beads",10,"FC-PT79"
39626.5195,"beads",10,"FC-PT79"
42014.957,"beads",10,"FC-PT79"
40182.4492,"beads",10,"FC-PT79"
37457.4688,"beads",10,"FC-PT79"
40009.918,"beads",10,"FC-PT79"
39223.2383,"beads",10,"FC-PT79"
41571.207,"beads",10,"FC-PT79"
39385.1172,"beads",10,"FC-PT79"
42671.707,"beads",10,"FC-PT79"
40800.1484,"beads",10,"FC-PT79"
40614.1289,"beads",10,"FC-PT79"
40637.5586,"beads",10,"FC-PT79"
39121.707,"beads",10,"FC-PT79"
40376.9883,"beads",10,"FC-PT79"
39206.1992,"beads",10,"FC-PT79"
39622.2578,"beads",10,"FC-PT79"
40658.1484,"beads",10,"FC-PT79"
41206.2695,"beads",10,"FC-PT79"
39582.5,"beads",10,"FC-PT79"
38844.0977,"beads",10,"FC-PT79"
41128.8789,"beads",10,"FC-PT79"
39762.1289,"beads",10,"FC-PT79"
39838.8086,"beads",10,"FC-PT79"
40584.3086,"beads",10,"FC-PT79"
40420.2969,"beads",10,"FC-PT79"
40853.3984,"beads",10,"FC-PT79"
38093.6289,"beads",10,"FC-PT79"
37017.2695,"beads",10,"FC-PT79"
37718.0391,"beads",10,"FC-PT79"
38860.4297,"beads",10,"FC-PT79"
41287.207,"beads",10,"FC-PT79"
40900.2578,"beads",10,"FC-PT79"
41403.6484,"beads",10,"FC-PT79"
39513.6289,"beads",10,"FC-PT79"
40254.1602,"beads",10,"FC-PT79"
41050.0703,"beads",10,"FC-PT79"
39554.0977,"beads",10,"FC-PT79"
39701.0703,"beads",10,"FC-PT79"
39734.4375,"beads",10,"FC-PT79"
39289.2695,"beads",10,"FC-PT79"
38491.9375,"beads",10,"FC-PT79"
41645.7578,"beads",10,"FC-PT79"
41311.3477,"beads",10,"FC-PT79"
38469.2188,"beads",10,"FC-PT79"
38706.3594,"beads",10,"FC-PT79"
39948.1484,"beads",10,"FC-PT79"
38362.0078,"beads",10,"FC-PT79"
37177.7305,"beads",10,"FC-PT79"
39981.5195,"beads",10,"FC-PT79"
39753.6094,"beads",10,"FC-PT79"
38412.418,"beads",10,"FC-PT79"
40421.7188,"beads",10,"FC-PT79"
39889.9297,"beads",10,"FC-PT79"
41096.9297,"beads",10,"FC-PT79"
38409.5781,"beads",10,"FC-PT79"
40766.7773,"beads",10,"FC-PT79"
38462.1172,"beads",10,"FC-PT79"
37349.5508,"beads",10,"FC-PT79"
41599.6094,"beads",10,"FC-PT79"
42536.0977,"beads",10,"FC-PT79"
40168.25,"beads",10,"FC-PT79"
39562.6172,"beads",10,"FC-PT79"
40849.8477,"beads",10,"FC-PT79"
39908.3906,"beads",10,"FC-PT79"
41470.3906,"beads",10,"FC-PT79"
39387.25,"beads",10,"FC-PT79"
38232.0781,"beads",10,"FC-PT79"
40595.668,"beads",10,"FC-PT79"
41183.5469,"beads",10,"FC-PT79"
37901.2188,"beads",10,"FC-PT79"
40984.0391,"beads",10,"FC-PT79"
40498.3984,"beads",10,"FC-PT79"
40205.8789,"beads",10,"FC-PT79"
39711.7188,"beads",10,"FC-PT79"
40227.1797,"beads",10,"FC-PT79"
41046.5195,"beads",10,"FC-PT79"
39354.5898,"beads",10,"FC-PT79"
41531.4492,"beads",10,"FC-PT79"
40264.8086,"beads",10,"FC-PT79"
40118.5469,"beads",10,"FC-PT79"
41109,"beads",10,"FC-PT79"
39567.5898,"beads",10,"FC-PT79"
38142.6172,"beads",10,"FC-PT79"
39637.168,"beads",10,"FC-PT79"
41361.0469,"beads",10,"FC-PT79"
41635.1094,"beads",10,"FC-PT79"
39933.9492,"beads",10,"FC-PT79"
40571.5273,"beads",10,"FC-PT79"
38763.1602,"beads",10,"FC-PT79"
39331.1602,"beads",10,"FC-PT79"
38354.1992,"beads",10,"FC-PT79"
39615.8672,"beads",10,"FC-PT79"
39498.0078,"beads",10,"FC-PT79"
39980.8086,"beads",10,"FC-PT79"
40687.2578,"beads",10,"FC-PT79"
39854.4297,"beads",10,"FC-PT79"
40956.3477,"beads",10,"FC-PT79"
40136.2969,"beads",10,"FC-PT79"
39090.4688,"beads",10,"FC-PT79"
38965.5078,"beads",10,"FC-PT79"
40056.7773,"beads",10,"FC-PT79"
39678.3477,"beads",10,"FC-PT79"
31299.6387,"beads",10,"FC-PT79"
40771.75,"beads",10,"FC-PT79"
39276.4883,"beads",10,"FC-PT79"
41995.7891,"beads",10,"FC-PT79"
39704.6172,"beads",10,"FC-PT79"
39591.0195,"beads",10,"FC-PT79"
39687.5781,"beads",10,"FC-PT79"
41037.2891,"beads",10,"FC-PT79"
40435.918,"beads",10,"FC-PT79"
40586.4375,"beads",10,"FC-PT79"
39842.3594,"beads",10,"FC-PT79"
40920.8477,"beads",10,"FC-PT79"
39006.6875,"beads",10,"FC-PT79"
41056.457,"beads",10,"FC-PT79"
40831.3906,"beads",10,"FC-PT79"
39466.0586,"beads",10,"FC-PT79"
40090.8594,"beads",10,"FC-PT79"
39772.7773,"beads",10,"FC-PT79"
38167.4688,"beads",10,"FC-PT79"
41000.3672,"beads",10,"FC-PT79"
41187.0977,"beads",10,"FC-PT79"
41677.707,"beads",10,"FC-PT79"
40545.9688,"beads",10,"FC-PT79"
39466.7695,"beads",10,"FC-PT79"
39027.9883,"beads",10,"FC-PT79"
39485.2305,"beads",10,"FC-PT79"
39189.8672,"beads",10,"FC-PT79"
38899.4805,"beads",10,"FC-PT79"
38970.4805,"beads",10,"FC-PT79"
40438.0469,"beads",10,"FC-PT79"
40748.3203,"beads",10,"FC-PT79"
39395.7695,"beads",10,"FC-PT79"
38826.3477,"beads",10,"FC-PT79"
42064.6602,"beads",10,"FC-PT79"
38496.9102,"beads",10,"FC-PT79"
41445.5391,"beads",10,"FC-PT79"
40871.1484,"beads",10,"FC-PT79"
40802.2773,"beads",10,"FC-PT79"
40624.0703,"beads",10,"FC-PT79"
40752.5781,"beads",10,"FC-PT79"
41222.5977,"beads",10,"FC-PT79"
41412.8789,"beads",10,"FC-PT79"
39074.8477,"beads",10,"FC-PT79"
40095.8281,"beads",10,"FC-PT79"
38485.5508,"beads",10,"FC-PT79"
38831.3203,"beads",10,"FC-PT79"
38175.9883,"beads",10,"FC-PT79"
37505.0391,"beads",10,"FC-PT79"
39871.4688,"beads",10,"FC-PT79"
40389.0586,"beads",10,"FC-PT79"
40585.0195,"beads",10,"FC-PT79"
41789.1797,"beads",10,"FC-PT79"
40243.5078,"beads",10,"FC-PT79"
39759.2891,"beads",10,"FC-PT79"
39868.6289,"beads",10,"FC-PT79"
37712.3594,"beads",10,"FC-PT79"
40051.8086,"beads",10,"FC-PT79"
35582.3594,"beads",10,"FC-PT79"
38384.7305,"beads",10,"FC-PT79"
38501.8789,"beads",10,"FC-PT79"
41101.8984,"beads",10,"FC-PT79"
38976.8672,"beads",10,"FC-PT79"
40281.8477,"beads",10,"FC-PT79"
39150.1094,"beads",10,"FC-PT79"
41123.1992,"beads",10,"FC-PT79"
40406.8086,"beads",10,"FC-PT79"
39800.4688,"beads",10,"FC-PT79"
39305.5977,"beads",10,"FC-PT79"
38980.418,"beads",10,"FC-PT79"
38535.957,"beads",10,"FC-PT79"
40839.1992,"beads",10,"FC-PT79"
39914.0703,"beads",10,"FC-PT79"
38783.0391,"beads",10,"FC-PT79"
39737.9883,"beads",10,"FC-PT79"
39072.7188,"beads",10,"FC-PT79"
40347.8789,"beads",10,"FC-PT79"
40373.4375,"beads",10,"FC-PT79"
40435.207,"beads",10,"FC-PT79"
38966.2188,"beads",10,"FC-PT79"
39830.2891,"beads",10,"FC-PT79"
40318.0586,"beads",10,"FC-PT79"
40679.4492,"beads",10,"FC-PT79"
39869.3398,"beads",10,"FC-PT79"
40380.5391,"beads",10,"FC-PT79"
39490.1992,"beads",10,"FC-PT79"
40312.3789,"beads",10,"FC-PT79"
40666.668,"beads",10,"FC-PT79"
42308.1875,"beads",10,"FC-PT79"
39826.0273,"beads",10,"FC-PT79"
39196.9688,"beads",10,"FC-PT79"
42597.8672,"beads",10,"FC-PT79"
37676.8594,"beads",10,"FC-PT79"
41060.7188,"beads",10,"FC-PT79"
39086.918,"beads",10,"FC-PT79"
40773.168,"beads",10,"FC-PT79"
41410.75,"beads",10,"FC-PT79"
40002.1094,"beads",10,"FC-PT79"
40181.7383,"beads",10,"FC-PT79"
39873.5977,"beads",10,"FC-PT79"
40068.1406,"beads",10,"FC-PT79"
39505.8203,"beads",10,"FC-PT79"
40956.3477,"beads",10,"FC-PT79"
39408.5469,"beads",10,"FC-PT79"
40024.8281,"beads",10,"FC-PT79"
41765.75,"beads",10,"FC-PT79"
40517.5703,"beads",10,"FC-PT79"
40000.6875,"beads",10,"FC-PT79"
38985.3906,"beads",10,"FC-PT79"
38807.8906,"beads",10,"FC-PT79"
40932.918,"beads",10,"FC-PT79"
37607.2773,"beads",10,"FC-PT79"
39784.1406,"beads",10,"FC-PT79"
40222.207,"beads",10,"FC-PT79"
38670.1484,"beads",10,"FC-PT79"
38205.0977,"beads",10,"FC-PT79"
39145.1406,"beads",10,"FC-PT79"
40266.9375,"beads",10,"FC-PT79"
38453.5977,"beads",10,"FC-PT79"
38717.0078,"beads",10,"FC-PT79"
39518.5977,"beads",10,"FC-PT79"
39763.5469,"beads",10,"FC-PT79"
40236.4102,"beads",10,"FC-PT79"
40477.8086,"beads",10,"FC-PT79"
40582.8906,"beads",10,"FC-PT79"
39862.2383,"beads",10,"FC-PT79"
40382.668,"beads",10,"FC-PT79"
39155.0781,"beads",10,"FC-PT79"
40009.207,"beads",10,"FC-PT79"
40203.75,"beads",10,"FC-PT79"
40524.668,"beads",10,"FC-PT79"
40205.8789,"beads",10,"FC-PT79"
41543.5195,"beads",10,"FC-PT79"
41274.4297,"beads",10,"FC-PT79"
42068.207,"beads",10,"FC-PT79"
41378.7969,"beads",10,"FC-PT79"
39058.5195,"beads",10,"FC-PT79"
39453.9883,"beads",10,"FC-PT79"
40467.8672,"beads",10,"FC-PT79"
40793.0469,"beads",10,"FC-PT79"
41481.75,"beads",10,"FC-PT79"
38833.4492,"beads",10,"FC-PT79"
40467.1602,"beads",10,"FC-PT79"
40912.3281,"beads",10,"FC-PT79"
39630.0703,"beads",10,"FC-PT79"
39642.1406,"beads",10,"FC-PT79"
40731.2773,"beads",10,"FC-PT79"
40544.5469,"beads",10,"FC-PT79"
39870.7578,"beads",10,"FC-PT79"
41226.1484,"beads",10,"FC-PT79"
40290.3672,"beads",10,"FC-PT79"
41582.5703,"beads",10,"FC-PT79"
42981.9805,"beads",10,"FC-PT79"
41772.1406,"beads",10,"FC-PT79"
40592.8281,"beads",10,"FC-PT79"
40637.5586,"beads",10,"FC-PT79"
40972.6797,"beads",10,"FC-PT79"
40011.3398,"beads",10,"FC-PT79"
38797.9492,"beads",10,"FC-PT79"
40510.4688,"beads",10,"FC-PT79"
38753.2188,"beads",10,"FC-PT79"
39385.8281,"beads",10,"FC-PT79"
38956.9883,"beads",10,"FC-PT79"
40143.3984,"beads",10,"FC-PT79"
38905.8672,"beads",10,"FC-PT79"
39678.3477,"beads",10,"FC-PT79"
39204.7773,"beads",10,"FC-PT79"
38777.3594,"beads",10,"FC-PT79"
40568.6875,"beads",10,"FC-PT79"
39441.918,"beads",10,"FC-PT79"
39899.8672,"beads",10,"FC-PT79"
40003.5273,"beads",10,"FC-PT79"
39248.0898,"beads",10,"FC-PT79"
39586.7578,"beads",10,"FC-PT79"
40178.1875,"beads",10,"FC-PT79"
40226.4688,"beads",10,"FC-PT79"
38818.5391,"beads",10,"FC-PT79"
41463.2891,"beads",10,"FC-PT79"
40515.4375,"beads",10,"FC-PT79"
32173.6484,"beads",10,"FC-PT79"
38778.7773,"beads",10,"FC-PT79"
40925.1094,"beads",10,"FC-PT79"
39076.2695,"beads",10,"FC-PT79"
39615.1602,"beads",10,"FC-PT79"
39817.5078,"beads",10,"FC-PT79"
38565.7773,"beads",10,"FC-PT79"
39593.8594,"beads",10,"FC-PT79"
38996.75,"beads",10,"FC-PT79"
39538.4805,"beads",10,"FC-PT79"
40065.2969,"beads",10,"FC-PT79"
39476,"beads",10,"FC-PT79"
40005.6602,"beads",10,"FC-PT79"
40176.0586,"beads",10,"FC-PT79"
40384.7969,"beads",10,"FC-PT79"
39140.168,"beads",10,"FC-PT79"
40220.0781,"beads",10,"FC-PT79"
38871.0781,"beads",10,"FC-PT79"
38215.0391,"beads",10,"FC-PT79"
40741.2188,"beads",10,"FC-PT79"
39150.8203,"beads",10,"FC-PT79"
38755.3477,"beads",10,"FC-PT79"
41601.7383,"beads",10,"FC-PT79"
38986.0977,"beads",10,"FC-PT79"
39816.7969,"beads",10,"FC-PT79"
40245.6406,"beads",10,"FC-PT79"
40277.5898,"beads",10,"FC-PT79"
39317.668,"beads",10,"FC-PT79"
38812.1484,"beads",10,"FC-PT79"
37647.75,"beads",10,"FC-PT79"
39104.668,"beads",10,"FC-PT79"
38357.0391,"beads",10,"FC-PT79"
40323.7383,"beads",10,"FC-PT79"
38835.5781,"beads",10,"FC-PT79"
40336.5195,"beads",10,"FC-PT79"
38136.2305,"beads",10,"FC-PT79"
40984.75,"beads",10,"FC-PT79"
38986.0977,"beads",10,"FC-PT79"
40680.8672,"beads",10,"FC-PT79"
40601.3477,"beads",10,"FC-PT79"
40922.2695,"beads",10,"FC-PT79"
41034.4492,"beads",10,"FC-PT79"
40167.5391,"beads",10,"FC-PT79"
38386.1484,"beads",10,"FC-PT79"
42467.2305,"beads",10,"FC-PT79"
37307.6602,"beads",10,"FC-PT79"
38249.1172,"beads",10,"FC-PT79"
38407.4492,"beads",10,"FC-PT79"
38856.8789,"beads",10,"FC-PT79"
38912.9688,"beads",10,"FC-PT79"
39593.1484,"beads",10,"FC-PT79"
40636.1406,"beads",10,"FC-PT79"
39515.0469,"beads",10,"FC-PT79"
39720.2383,"beads",10,"FC-PT79"
49886.7266,"beads",10,"FC-PT79"
40474.9688,"beads",10,"FC-PT79"
42139.918,"beads",10,"FC-PT79"
40140.5586,"beads",10,"FC-PT79"
39720.9492,"beads",10,"FC-PT79"
40656.7305,"beads",10,"FC-PT79"
40129.9102,"beads",10,"FC-PT79"
39538.4805,"beads",10,"FC-PT79"
38992.4883,"beads",10,"FC-PT79"
41242.4805,"beads",10,"FC-PT79"
40718.5,"beads",10,"FC-PT79"
39043.6094,"beads",10,"FC-PT79"
37353.8086,"beads",10,"FC-PT79"
38199.418,"beads",10,"FC-PT79"
40087.3086,"beads",10,"FC-PT79"
40406.0977,"beads",10,"FC-PT79"
39666.9883,"beads",10,"FC-PT79"
38739.0195,"beads",10,"FC-PT79"
39741.5391,"beads",10,"FC-PT79"
39897.0273,"beads",10,"FC-PT79"
40956.3477,"beads",10,"FC-PT79"
39320.5078,"beads",10,"FC-PT79"
38949.1797,"beads",10,"FC-PT79"
38621.8672,"beads",10,"FC-PT79"
40122.8086,"beads",10,"FC-PT79"
37907.6094,"beads",10,"FC-PT79"
36554.3477,"beads",10,"FC-PT79"
40733.4102,"beads",10,"FC-PT79"
41735.9297,"beads",10,"FC-PT79"
39189.8672,"beads",10,"FC-PT79"
38970.4805,"beads",10,"FC-PT79"
38814.2773,"beads",10,"FC-PT79"
38504.0078,"beads",10,"FC-PT79"
40216.5273,"beads",10,"FC-PT79"
39703.9102,"beads",10,"FC-PT79"
41221.8906,"beads",10,"FC-PT79"
40887.4805,"beads",10,"FC-PT79"
39067.0391,"beads",10,"FC-PT79"
39925.4297,"beads",10,"FC-PT79"
40793.0469,"beads",10,"FC-PT79"
38804.3398,"beads",10,"FC-PT79"
38687.1875,"beads",10,"FC-PT79"
41211.9492,"beads",10,"FC-PT79"
41174.3203,"beads",10,"FC-PT79"
40746.1875,"beads",10,"FC-PT79"
40551.6484,"beads",10,"FC-PT79"
40411.0703,"beads",10,"FC-PT79"
39370.918,"beads",10,"FC-PT79"
39297.0781,"beads",10,"FC-PT79"
41045.0977,"beads",10,"FC-PT79"
39686.8672,"beads",10,"FC-PT79"
45411.5977,"beads",10,"FC-PT79"
42061.1094,"beads",10,"FC-PT79"
40264.0977,"beads",10,"FC-PT79"
39210.457,"beads",10,"FC-PT79"
40484.9102,"beads",10,"FC-PT79"
39385.8281,"beads",10,"FC-PT79"
36578.4883,"beads",10,"FC-PT79"
38981.1289,"beads",10,"FC-PT79"
38921.4883,"beads",10,"FC-PT79"
38854.0391,"beads",10,"FC-PT79"
39279.3281,"beads",10,"FC-PT79"
38520.3398,"beads",10,"FC-PT79"
41887.8672,"beads",10,"FC-PT79"
40614.8398,"beads",10,"FC-PT79"
39402.1602,"beads",10,"FC-PT79"
39116.0273,"beads",10,"FC-PT79"
38187.3477,"beads",10,"FC-PT79"
39250.9297,"beads",10,"FC-PT79"
40145.5273,"beads",10,"FC-PT79"
39818.9297,"beads",10,"FC-PT79"
38158.9492,"beads",10,"FC-PT79"
38543.7695,"beads",10,"FC-PT79"
38694.2891,"beads",10,"FC-PT79"
40388.3477,"beads",10,"FC-PT79"
40391.1875,"beads",10,"FC-PT79"
39716.6875,"beads",10,"FC-PT79"
38570.0391,"beads",10,"FC-PT79"
39908.3906,"beads",10,"FC-PT79"
39236.7305,"beads",10,"FC-PT79"
40146.2383,"beads",10,"FC-PT79"
38858.2969,"beads",10,"FC-PT79"
40671.6406,"beads",10,"FC-PT79"
40247.7695,"beads",10,"FC-PT79"
40399,"beads",10,"FC-PT79"
41772.8477,"beads",10,"FC-PT79"
40556.6172,"beads",10,"FC-PT79"
38902.3203,"beads",10,"FC-PT79"
38791.5586,"beads",10,"FC-PT79"
38652.3984,"beads",10,"FC-PT79"
38107.8281,"beads",10,"FC-PT79"
37742.8906,"beads",10,"FC-PT79"
39659.8906,"beads",10,"FC-PT79"
40156.1797,"beads",10,"FC-PT79"
40034.0586,"beads",10,"FC-PT79"
39364.5273,"beads",10,"FC-PT79"
40637.5586,"beads",10,"FC-PT79"
40183.8672,"beads",10,"FC-PT79"
40756.1289,"beads",10,"FC-PT79"
39678.3477,"beads",10,"FC-PT79"
41172.1875,"beads",10,"FC-PT79"
42014.25,"beads",10,"FC-PT79"
41370.2773,"beads",10,"FC-PT79"
41884.3203,"beads",10,"FC-PT79"
41329.8086,"beads",10,"FC-PT79"
39622.9688,"beads",10,"FC-PT79"
42282.6289,"beads",10,"FC-PT79"
41069.9492,"beads",10,"FC-PT79"
39586.0469,"beads",10,"FC-PT79"
38517.5,"beads",10,"FC-PT79"
38263.3203,"beads",10,"FC-PT79"
40916.5898,"beads",10,"FC-PT79"
40290.3672,"beads",10,"FC-PT79"
39682.6094,"beads",10,"FC-PT79"
40712.1094,"beads",10,"FC-PT79"
40913.75,"beads",10,"FC-PT79"
41042.9688,"beads",10,"FC-PT79"
40350.0078,"beads",10,"FC-PT79"
40239.957,"beads",10,"FC-PT79"
38381.1797,"beads",10,"FC-PT79"
40020.5703,"beads",10,"FC-PT79"
40927.2383,"beads",10,"FC-PT79"
40295.3398,"beads",10,"FC-PT79"
39453.2773,"beads",10,"FC-PT79"
41030.8984,"beads",10,"FC-PT79"
40669.5078,"beads",10,"FC-PT79"
39908.3906,"beads",10,"FC-PT79"
39625.8086,"beads",10,"FC-PT79"
39292.1094,"beads",10,"FC-PT79"
40429.5273,"beads",10,"FC-PT79"
40430.2383,"beads",10,"FC-PT79"
42066.0781,"beads",10,"FC-PT79"
40165.4102,"beads",10,"FC-PT79"
39050,"beads",10,"FC-PT79"
38944.918,"beads",10,"FC-PT79"
40905.9375,"beads",10,"FC-PT79"
40255.5781,"beads",10,"FC-PT79"
39821.0586,"beads",10,"FC-PT79"
40441.5977,"beads",10,"FC-PT79"
39880.6992,"beads",10,"FC-PT79"
41648.5977,"beads",10,"FC-PT79"
40364.918,"beads",10,"FC-PT79"
41672.7383,"beads",10,"FC-PT79"
39848.75,"beads",10,"FC-PT79"
39034.3789,"beads",10,"FC-PT79"
39106.7969,"beads",10,"FC-PT79"
39813.957,"beads",10,"FC-PT79"
41298.5703,"beads",10,"FC-PT79"
41833.1992,"beads",10,"FC-PT79"
40381.25,"beads",10,"FC-PT79"
40367.7578,"beads",10,"FC-PT79"
39077.6875,"beads",10,"FC-PT79"
41879.3477,"beads",10,"FC-PT79"
40486.3281,"beads",10,"FC-PT79"
39605.9297,"beads",10,"FC-PT79"
40201.6172,"beads",10,"FC-PT79"
41488.1406,"beads",10,"FC-PT79"
40155.4688,"beads",10,"FC-PT79"
38195.8672,"beads",10,"FC-PT79"
40126.3594,"beads",10,"FC-PT79"
39826.7383,"beads",10,"FC-PT79"
39843.7773,"beads",10,"FC-PT79"
39152.9492,"beads",10,"FC-PT79"
39769.2305,"beads",10,"FC-PT79"
41990.1094,"beads",10,"FC-PT79"
41045.0977,"beads",10,"FC-PT79"
35919.6094,"beads",10,"FC-PT79"
41378.0898,"beads",10,"FC-PT79"
40761.8086,"beads",10,"FC-PT79"
40180.3203,"beads",10,"FC-PT79"
40798.0195,"beads",10,"FC-PT79"
38986.0977,"beads",10,"FC-PT79"
39669.8281,"beads",10,"FC-PT79"
40548.0977,"beads",10,"FC-PT79"
37715.1992,"beads",10,"FC-PT79"
41324.1289,"beads",10,"FC-PT79"
39990.0391,"beads",10,"FC-PT79"
41231.1172,"beads",10,"FC-PT79"
40435.918,"beads",10,"FC-PT79"
40250.6094,"beads",10,"FC-PT79"
40172.5078,"beads",10,"FC-PT79"
38659.5,"beads",10,"FC-PT79"
39536.3477,"beads",10,"FC-PT79"
40193.8086,"beads",10,"FC-PT79"
39872.1797,"beads",10,"FC-PT79"
40002.8203,"beads",10,"FC-PT79"
41111.8398,"beads",10,"FC-PT79"
38322.957,"beads",10,"FC-PT79"
38465.668,"beads",10,"FC-PT79"
40386.9297,"beads",10,"FC-PT79"
39369.5,"beads",10,"FC-PT79"
38776.6484,"beads",10,"FC-PT79"
38215.75,"beads",10,"FC-PT79"
39443.3398,"beads",10,"FC-PT79"
37565.3906,"beads",10,"FC-PT79"
39725.918,"beads",10,"FC-PT79"
39516.4688,"beads",10,"FC-PT79"
38797.2383,"beads",10,"FC-PT79"
39263.707,"beads",10,"FC-PT79"
39938.918,"beads",10,"FC-PT79"
39583.207,"beads",10,"FC-PT79"
41308.5078,"beads",10,"FC-PT79"
40140.5586,"beads",10,"FC-PT79"
41109,"beads",10,"FC-PT79"
40789.5,"beads",10,"FC-PT79"
