"cell_type","replicate","stim_type","stim_level","stim_unit","FSC.A","diameter","volume","phospho_STAT","total_STAT","receptor","whole_cell_phospho_STAT","whole_cell_total_STAT","whole_cell_receptor"
"MEF","FC-PT63","IFNG",10,"ng/mL",154461.140625,30.8290517958849,3662.6086,31.8431700299817,1.215797463721,0.900876026646212,27.4190373099539,1.05337241574903,0.762786763259241
"MEF","FC-PT63","IFNG",10,"ng/mL",154461.59375,30.8291466650749,3662.6424,25.219562977121,0.76642404388584,1.36875276579373,21.7158818974068,0.664039382419143,1.15895650022694
"BJ","FC-PT79","OSM",10,"ng/mL",163774.984375,30.8295368465235,3662.7815,4.40727600731188,1.30389171288345,1.43973833464105,3.05180340835677,0.928988598286748,1.00821474933747
"MEF","FC-PT63","IFNG",0,"ng/mL",154465.640625,30.8299939450819,3662.9444,2.05317380254044,1.70723802496237,0.790765588419423,1.76807806664859,1.47929435255814,0.66961580492404
"MEF","FC-PT63","IFNG",0,"ng/mL",154466.546875,30.8301836834618,3663.0121,0.81435883156843,0.66207463389177,0.717566724519747,0.701293090033655,0.573687648874659,0.607642653581607
"BJ","FC-PT79","OSM",10,"ng/mL",163801.96875,30.8348972765854,3664.6924,4.88723194762475,0.861934287950257,1.46685367386327,3.38591281512591,0.614425924547783,1.02773888027108
"MEF","FC-PT63","IFNG",0,"ng/mL",154497.59375,30.8366838586506,3665.3295,2.58609164738146,0.455365518616712,1.32013033814282,2.22844710354094,0.394823834043997,1.11860676446697
"MEF","FC-PT63","IFNG",0,"ng/mL",154501.203125,30.837439540819,3665.5989,0.811902692268174,1.29811670669628,0.681820544434135,0.699671717422689,1.12561242506061,0.577780169433087
"MEF","FC-PT63","IFNG",0,"ng/mL",154502.546875,30.8377208770375,3665.6993,1.15540068999218,0.840415446707136,1.36246441016475,0.995714553873369,0.728754182425044,1.15459483519331
"MEF","FC-PT63","IFNG",0,"ng/mL",154511.546875,30.8396051754315,3666.3713,0.658025234134474,1.00055007795761,1.21127959670026,0.567184545648693,0.867771679347142,1.02666428366893
"MEF","FC-PT63","IFNG",10,"ng/mL",154512.890625,30.83988651165,3666.4716,25.893140003148,0.604255554095475,1.28543461678382,22.3191905912329,0.524081915694115,1.08954688629205
"MEF","FC-PT63","IFNG",0,"ng/mL",154514.703125,30.8402659884099,3666.607,0.661895006436276,0.39533705841616,0.634994516347344,0.570556771114528,0.342895738147815,0.538247405811528
"MEF","FC-PT63","IFNG",0,"ng/mL",154518.75,30.8411132684169,3666.9092,0.677508186172337,0.542364957127934,1.51706954817357,0.58406354358452,0.470459210187658,1.28603637999918
"BJ","FC-PT79","OSM",10,"ng/mL",163855.21875,30.8454753574487,3668.4653,5.43822029554669,1.04663325810834,0.923687990233321,3.77152077481097,0.746855860248665,0.647840625232478
"MEF","FC-PT63","IFNG",10,"ng/mL",154540.796875,30.8457291452117,3668.5559,24.1018463318438,0.788026569675495,0.863295304514197,20.7869537665943,0.683858421326146,0.732153473495156
"MEF","FC-PT63","IFNG",0,"ng/mL",154548.890625,30.8474237052257,3669.1605,0.803091263442219,0.624094872625175,1.23252694353234,0.692750753423378,0.541685888198717,1.04546798634094
"MEF","FC-PT63","IFNG",0,"ng/mL",154548.890625,30.8474237052257,3669.1605,1.65201851788268,1.90135065468193,1.12427374872562,1.42503987408268,1.65028565901576,0.953644233372747
"BJ","FC-PT79","OSM",0,"ng/mL",163885.03125,30.8513975928616,3670.5787,0.967997238046431,0.580871652352313,1.1042157979734,0.671713305136794,0.414736797129698,0.774902322503054
"MEF","FC-PT63","IFNG",0,"ng/mL",154570.046875,30.851853114992,3670.7413,1.0316134274627,0.743397484773808,1.17221971166216,0.890258564348252,0.645513104248737,0.994741886282309
"BJ","FC-PT79","OSM",0,"ng/mL",163887.875,30.8519625021096,3670.7803,1.28332916567183,1.21125535070086,1.1340818064561,0.890577562612543,0.864872219912419,0.795905016042943
"BJ","FC-PT79","OSM",0,"ng/mL",163887.875,30.8519625021096,3670.7803,1.9777165443549,1.99394306840277,2.34398220994574,1.37245379184384,1.42373444786076,1.64501995163913
"MEF","FC-PT63","IFNG",10,"ng/mL",154575,30.8528901333789,3671.1115,9.76446344898628,0.481210695079712,0.954492821955049,8.42735628731103,0.417891024978975,0.81006123395129
"MEF","FC-PT63","IFNG",0,"ng/mL",154576.796875,30.8532663387875,3671.2458,1.71013390276625,1.37991765987897,1.06546999217992,1.47600889722913,1.19838629295746,0.904278682169788
"MEF","FC-PT63","IFNG",0,"ng/mL",154577.25,30.8533612079774,3671.2796,1.04092735206206,1.021314819808,0.872757684527542,0.898427997856084,0.886966653715695,0.740727979834775
"MEF","FC-PT63","IFNG",10,"ng/mL",154578.140625,30.853547675006,3671.3462,4.24514610039183,0.116956723791399,0.541176404682319,3.66406675002861,0.101573573385269,0.459316238733518
"MEF","FC-PT63","IFNG",0,"ng/mL",154580.84375,30.8541136187944,3671.5482,0.924117816208625,0.712521503889746,0.698680852489331,0.797667638538378,0.618838617820204,0.5930286602553
"MEF","FC-PT63","IFNG",0,"ng/mL",154592.09375,30.8564689917869,3672.3891,1.29372678958621,2.28973366162967,1.31269183172331,1.11695752128807,1.98913315398701,1.11444612834293
"MEF","FC-PT63","IFNG",10,"ng/mL",154596.140625,30.8573162717939,3672.6917,33.4248542386381,1.03513257269374,0.564802939448557,28.8602036567927,0.899312533094643,0.479544626664771
"BJ","FC-PT79","OSM",10,"ng/mL",163919.109375,30.8581671921465,3672.9955,4.52774105735488,0.694341215753492,1.23194417041103,3.14396186997273,0.496079394819682,0.865107125678455
"BJ","FC-PT79","OSM",10,"ng/mL",163919.828125,30.858309971407,3673.0465,10.4673109274356,2.00514325460077,1.35092858004589,7.26836693249106,1.43261560940956,0.948674620544632
"MEF","FC-PT63","IFNG",0,"ng/mL",154601.546875,30.8584481593708,3673.0958,1.83695280113692,2.76334629769412,1.21565635508767,1.58626466107134,2.40103099543765,1.03226377642157
"MEF","FC-PT63","IFNG",10,"ng/mL",154602,30.8585430285607,3673.1297,35.2417330095704,1.68212188267399,0.933548607085204,30.4325900887376,1.46158447719892,0.79272180871476
"BJ","FC-PT79","OSM",10,"ng/mL",163923.375,30.8590145560185,3673.2981,6.70254510149415,1.241695100457,1.54361778556209,4.6544804632506,0.887215230080223,1.08406273131753
"MEF","FC-PT63","IFNG",0,"ng/mL",154607.84375,30.8597665139762,3673.5666,1.39340017459847,0.833888987141245,1.18166509543276,1.20339769224678,0.724646758241488,1.0035290118611
"MEF","FC-PT63","IFNG",0,"ng/mL",154611,30.8604273269547,3673.8026,1.44261806614884,1.30183388836708,1.20966052430691,1.24598432771128,1.13136199923605,1.02737012500024
"MEF","FC-PT63","IFNG",10,"ng/mL",154620.890625,30.8624980923772,3674.5422,24.574043189152,0.799318339213868,1.30561151706031,21.228790564469,0.694789448403506,1.10908496782953
"MEF","FC-PT63","IFNG",0,"ng/mL",154623.59375,30.8630640361656,3674.7444,0.450557881034721,0.492610688842484,1.59867039053835,0.389245072320199,0.428214299180482,1.35810602327026
"MEF","FC-PT63","IFNG",0,"ng/mL",154624.953125,30.8633486437355,3674.846,1.11965211369877,0.21653519885517,0.902184956237879,0.967314380505154,0.188233901864447,0.766447359450209
"BJ","FC-PT79","OSM",10,"ng/mL",163947.515625,30.8638100768324,3675.0109,8.27910528527024,1.87196357187396,0.797151862059156,5.75197950053144,1.33817795612429,0.560090443450271
"MEF","FC-PT63","IFNG",0,"ng/mL",154628.09375,30.8640061853626,3675.0809,1.20502429276448,2.1428220789482,1.20209474723414,1.04113752990235,1.8628728526393,1.02129971423507
"MEF","FC-PT63","IFNG",0,"ng/mL",154633.046875,30.8650432037495,3675.4514,0.671809250521702,1.02173707356143,0.926304294310795,0.5804997806768,0.888341669494567,0.787067481041533
"BJ","FC-PT79","OSM",10,"ng/mL",163963.84375,30.8670536491629,3676.1696,3.1750689086164,0.815639856429211,0.734278701429086,2.20660189647909,0.583246076002501,0.516077513807472
"MEF","FC-PT63","IFNG",10,"ng/mL",154649.25,30.8684355951289,3676.6634,23.7757101626597,1.28847004971457,0.76788926486674,20.5509908364848,1.12062007268936,0.652679654978291
"BJ","FC-PT79","OSM",0,"ng/mL",163973.078125,30.8688880522703,3676.8251,1.28442267809035,1.17105840578989,1.70609538228055,0.892804209463378,0.837547360411942,1.19931908681932
"BJ","FC-PT79","OSM",10,"ng/mL",163975.921875,30.8694529615183,3677.027,5.4188362841115,1.07771727138103,1.25282052926429,3.76684839580799,0.770831597068566,0.880732750924653
"BJ","FC-PT79","OSM",0,"ng/mL",163989.40625,30.8721316246008,3677.9842,0.725095592228748,0.581594872096284,0.556787342345432,0.504173966696062,0.416090954528135,0.391523360049806
"BJ","FC-PT79","OSM",10,"ng/mL",163998.640625,30.8739660277082,3678.6399,3.87104649754382,0.976285211528898,0.853598423672527,2.69209857109649,0.698589147443329,0.600342856932633
"MEF","FC-PT63","IFNG",0,"ng/mL",154678.046875,30.8744646957192,3678.8182,0.597164753511795,1.90597546902255,0.909367440641407,0.516473316501368,1.65865411570297,0.773384269098234
"BJ","FC-PT79","OSM",0,"ng/mL",164002.890625,30.8748102876832,3678.9417,1.77483574137239,1.52536587405769,1.7923216124875,1.23440128187863,1.09157801054225,1.26065808520172
"BJ","FC-PT79","OSM",0,"ng/mL",164003.609375,30.8749530669437,3678.9927,1.13318500595625,1.74721358728693,0.713197057073302,0.788143027853414,1.2503533763434,0.501645516062588
"MEF","FC-PT63","IFNG",10,"ng/mL",154684.34375,30.8757830503246,3679.2894,36.0932031119901,1.02159957846685,0.953863787644401,31.2201345652013,0.88914962958591,0.811330715931737
"BJ","FC-PT79","OSM",0,"ng/mL",164008.578125,30.8759401061792,3679.3456,1.17860793345617,1.61724282473619,1.36300279752787,0.819813820716639,1.15745379344604,0.958795078827873
"MEF","FC-PT63","IFNG",10,"ng/mL",154692.890625,30.8775724795286,3679.9292,42.6306652984956,1.68797235165519,0.182902973792423,36.8813635748791,1.46938292734506,0.155599371005476
"MEF","FC-PT63","IFNG",0,"ng/mL",154695.140625,30.8780435541271,3680.0976,1.13769545683446,2.37343569314611,1.06589612768686,0.984307414374715,2.06617452987166,0.906821542039782
"MEF","FC-PT63","IFNG",0,"ng/mL",154695.140625,30.8780435541271,3680.0976,0.981512246228951,0.794741048996023,1.0184028735464,0.849181365240622,0.691855152436176,0.866416192177405
"MEF","FC-PT63","IFNG",0,"ng/mL",154713.59375,30.8819070201049,3681.4792,1.08200847703622,1.28989146559714,0.616638438138206,0.936479791913347,1.12332575947593,0.524808126476793
"MEF","FC-PT63","IFNG",10,"ng/mL",154719,30.8830389076818,3681.884,18.7926232775927,1.67188066035882,1.51338098148186,16.2668291538744,1.45614818530704,1.28814864451583
"MEF","FC-PT63","IFNG",0,"ng/mL",154721.25,30.8835099822803,3682.0525,1.47643587965385,2.77866138004097,0.903644829123603,1.27805623417979,2.42022531406098,0.769193050087756
"MEF","FC-PT63","IFNG",0,"ng/mL",154724.84375,30.8842623930973,3682.3216,0.634120188373828,1.02084228233517,0.79922736603103,0.548957460070742,0.889222745179043,0.680361404007722
"MEF","FC-PT63","IFNG",0,"ng/mL",154731.59375,30.8856756168928,3682.8271,0.983033233337134,1.73684472136391,1.6020330133963,0.851128094875286,1.51311703576926,1.3639561203758
"MEF","FC-PT63","IFNG",10,"ng/mL",154734.296875,30.8862415606812,3683.0296,53.9893871385595,1.39172437141886,1.45622530413944,46.7475659230581,1.21251924202409,1.23988495380426
"MEF","FC-PT63","IFNG",0,"ng/mL",154737.890625,30.8869939714983,3683.2987,0.485226872656201,0.995690489904468,0.734095543451954,0.420172070145537,0.867543971816069,0.625082203682024
"MEF","FC-PT63","IFNG",10,"ng/mL",154741.046875,30.8876547844767,3683.5351,29.5115629705691,1.04300840993661,1.08725903762065,25.5565613798647,0.908830347233489,0.925860265428288
"MEF","FC-PT63","IFNG",0,"ng/mL",154741.953125,30.8878445228566,3683.603,0.641469701414076,0.729148258468626,0.64773029382177,0.555513173133377,0.635358520507613,0.551587777753969
"MEF","FC-PT63","IFNG",0,"ng/mL",154753.640625,30.8902914936876,3684.4785,1.00281025495635,2.7644582119567,1.37112989868482,0.868640729464165,2.40944076407435,1.167890793772
"MEF","FC-PT63","IFNG",0,"ng/mL",154754.09375,30.8903863628776,3684.5125,2.10531753251859,1.16226148355281,1.93223517390968,1.82365649315894,1.01301080504203,1.64584004566005
"MEF","FC-PT63","IFNG",0,"ng/mL",154756.34375,30.8908574374761,3684.6811,0.571324803596907,0.510239160417111,0.80462299622017,0.494912452924599,0.444737644530347,0.685393457599848
"BJ","FC-PT79","OSM",10,"ng/mL",164090.21875,30.8921579678315,3685.1465,3.14529933791635,0.739557036332285,0.825153286135185,2.19125052728375,0.530132314526426,0.581363627824274
"MEF","FC-PT63","IFNG",10,"ng/mL",154764,30.8924603996515,3685.2547,12.512837045151,0.599276493061996,0.803644051620626,10.8409837493662,0.522426199972786,0.68466614006962
"MEF","FC-PT63","IFNG",0,"ng/mL",154766.25,30.89293147425,3685.4233,1.01105565808439,0.724098650713734,0.399710770303049,0.876007525438434,0.631270235887953,0.340549961138306
"MEF","FC-PT63","IFNG",10,"ng/mL",154767.59375,30.8932128104685,3685.524,37.5243172768037,1.79832677055551,0.653205064993796,32.5130295619495,1.56782667997829,0.556540013908396
"MEF","FC-PT63","IFNG",10,"ng/mL",154770.296875,30.893778754257,3685.7265,38.5606990402535,1.46694815838429,0.705203728085321,33.4128406421081,1.27899270975241,0.60087662824651
"MEF","FC-PT63","IFNG",0,"ng/mL",154773,30.8943446980454,3685.9291,0.974613632289637,0.824016301793923,0.902359476962566,0.844549005379425,0.718477179246319,0.768907626047269
"MEF","FC-PT63","IFNG",10,"ng/mL",154773.890625,30.894531165074,3685.9958,23.9334841760923,0.468745191064112,0.464881263822061,20.739876149697,0.40871620657942,0.396136159101136
"MEF","FC-PT63","IFNG",0,"ng/mL",154782,30.8962289964393,3686.6036,1.68763929537625,1.71911178560687,1.34520006366666,1.46268722318349,1.49920408922725,1.14646533907071
"MEF","FC-PT63","IFNG",0,"ng/mL",154784.703125,30.8967949402278,3686.8062,1.54359179387323,0.637415975630863,1.48315298330388,1.33791390109697,0.555908674361837,1.26410708685345
"MEF","FC-PT63","IFNG",10,"ng/mL",154785.140625,30.8968865380664,3686.839,60.1788068835306,2.18985012465384,1.18467567773317,52.1606676719933,1.90984781792578,1.00972068279703
"MEF","FC-PT63","IFNG",10,"ng/mL",154804.953125,30.9010346116141,3688.3241,14.378409580431,0.464535431170592,0.745757430726275,12.4676706961385,0.405301413294907,0.635878693078333
"MEF","FC-PT63","IFNG",10,"ng/mL",154805.390625,30.9011262094527,3688.3569,13.1719619009818,0.394263270285072,0.77693273548178,11.4216487515002,0.34399288188553,0.662466568230031
"MEF","FC-PT63","IFNG",0,"ng/mL",154806.296875,30.9013159478327,3688.4248,0.957262440154328,2.08974696313185,1.32620449461638,0.830075027152357,1.82332813655239,1.13083446477027
"BJ","FC-PT79","OSM",0,"ng/mL",164137.078125,30.9014665548353,3688.4788,1.44720577146511,1.62104233847672,1.43951125522424,1.00914336701691,1.16305297440642,1.01512803670063
"MEF","FC-PT63","IFNG",0,"ng/mL",154807.640625,30.9015972840512,3688.5256,0.757214066098706,1.13735368536037,0.656073144305029,0.656624178949443,0.992381224046831,0.559438911171325
"MEF","FC-PT63","IFNG",0,"ng/mL",154810.34375,30.9021632278397,3688.7282,1.41889827427112,1.75614314502877,1.26020844840646,1.23047646723396,1.53238102732326,1.0746490272889
"MEF","FC-PT63","IFNG",0,"ng/mL",154814.84375,30.9031053770366,3689.0656,1.12319714703265,2.24356163707737,1.12639759429637,0.974131900287986,1.95787328707051,0.960629014003845
"MEF","FC-PT63","IFNG",10,"ng/mL",154817.546875,30.9036713208251,3689.2683,21.2403860945535,1.74198103709468,1.41287131517824,18.4224778449971,1.52024597003572,1.20500945731934
"MEF","FC-PT63","IFNG",0,"ng/mL",154821.140625,30.9044237316421,3689.5378,0.973676187496288,1.08983863881293,0.819632353650664,0.844562723286349,0.951183620139904,0.699098973622747
"MEF","FC-PT63","IFNG",0,"ng/mL",154829.25,30.9061215630075,3690.1459,1.20328480955344,1.38178736507697,1.4282120759795,1.04389632229914,1.20618785789345,1.21838304188687
"MEF","FC-PT63","IFNG",10,"ng/mL",154832.84375,30.9068739738245,3690.4154,20.2543463482903,0.625914122737318,0.818550050603902,17.572715661711,0.546411967022573,0.698341901086765
"BJ","FC-PT79","OSM",0,"ng/mL",164169.03125,30.9078140241327,3690.7522,1.21669670106618,1.23238519336415,1.82479423140849,0.848931229772259,0.884747218239735,1.28761863337476
"MEF","FC-PT63","IFNG",0,"ng/mL",154838.703125,30.9081007305914,3690.8549,1.03336380682619,1.14619030256473,0.778720884038574,0.896655494971245,1.00072304108408,0.664440966263375
"BJ","FC-PT79","OSM",0,"ng/mL",164172.578125,30.9085186087442,3691.0046,1.45840794956066,1.44755613837179,1.70254509827672,1.01765108950364,1.03929263223529,1.20143886649323
"MEF","FC-PT63","IFNG",0,"ng/mL",154840.953125,30.9085718051899,3691.0236,1.41547982316945,2.37026631558326,1.2552093904095,1.22827581634261,2.06954161769069,1.07105212921172
"MEF","FC-PT63","IFNG",10,"ng/mL",154843.640625,30.9091344776269,3691.2252,24.1349766063439,1.26620130570624,0.21733799288119,20.9441538876665,1.10561391688101,0.18546151426195
"BJ","FC-PT79","OSM",10,"ng/mL",164176.84375,30.9093659726162,3691.3082,14.8342717776127,1.70274409499556,1.21706466355486,10.3519420318122,1.22260885529071,0.858919429223931
"MEF","FC-PT63","IFNG",10,"ng/mL",154846.796875,30.9097952906054,3691.462,23.0775820963,0.370855154030193,0.845636663761455,20.0278395122472,0.323841810479793,0.72165531333823
"BJ","FC-PT79","OSM",10,"ng/mL",164182.53125,30.9104957911121,3691.713,5.19001502313578,1.06784311849206,1.26851715243439,3.6221950969466,0.766819645776164,0.895329184178838
"MEF","FC-PT63","IFNG",0,"ng/mL",154854.890625,30.9114898506194,3692.0691,1.27993681424974,0.937656643730916,1.10475053849595,1.11097362097824,0.818924479461243,0.942934768845973
"MEF","FC-PT63","IFNG",10,"ng/mL",154856.703125,30.9118693273792,3692.2051,29.210254131939,0.929701916427618,1.73191749998784,25.3551713079618,0.812006941063255,1.47829335805937
"MEF","FC-PT63","IFNG",10,"ng/mL",154876.046875,30.9159192603856,3693.6565,20.3907769943941,0.720367055403993,1.33543145661323,17.7066203505336,0.629420009737817,1.1403173023167
"MEF","FC-PT63","IFNG",10,"ng/mL",154878.296875,30.9163903349841,3693.8254,11.027505445027,0.272784883389428,0.925141571607844,9.57632860378165,0.23835642376224,0.790009233304569
"BJ","FC-PT79","OSM",0,"ng/mL",164212.34375,30.916418026525,3693.8353,1.07483568015538,1.57936117312431,1.40840529482203,0.750576382091249,1.13479347820218,0.99463478264252
"MEF","FC-PT63","IFNG",0,"ng/mL",154880.546875,30.9168614095826,3693.9942,1.16576017236181,0.595266004350858,1.21091989624885,1.01239692847665,0.520160641187686,1.0340921265625
"MEF","FC-PT63","IFNG",10,"ng/mL",154881.890625,30.9171427458011,3694.0951,9.24074135710527,0.317157075511015,0.63433042228653,8.02528163586131,0.277148590229724,0.541715446695198
"BJ","FC-PT79","OSM",0,"ng/mL",164216.609375,30.917265390397,3694.139,1.8135740006324,1.43929667081686,1.57018841337233,1.26655427851847,1.03424016632458,1.10897936993246
"MEF","FC-PT63","IFNG",0,"ng/mL",154890.890625,30.9190270441951,3694.7705,1.29593952878606,1.34528198572779,1.07649487392155,1.12568686936414,1.1757933287759,0.919490064457817
"BJ","FC-PT79","OSM",10,"ng/mL",164225.828125,30.9190966896075,3694.7955,6.62207920030108,1.51485120091517,0.389641512661038,4.62551473902443,1.08872508200843,0.275241612092804
"MEF","FC-PT63","IFNG",0,"ng/mL",154900.796875,30.9211010809689,3695.5141,0.677762256292699,1.08248713516971,1.40147298083283,0.588840454723419,0.946297744400344,1.1973116279251
"MEF","FC-PT63","IFNG",10,"ng/mL",154902.140625,30.9213824171875,3695.615,26.4999145991171,0.840093202577833,1.79919992390478,23.023778125267,0.734419821211063,1.53714116242239
"MEF","FC-PT63","IFNG",0,"ng/mL",154905.296875,30.9220432301659,3695.8519,1.36132445801987,2.90335184911384,1.13123856065871,1.18282801743444,2.53830863632861,0.966532290268603
"MEF","FC-PT63","IFNG",0,"ng/mL",154905.75,30.9221380993559,3695.8859,0.547057880616243,0.936865602346076,1.09995248395179,0.475332193813868,0.819079481239946,0.939810054951799
"MEF","FC-PT63","IFNG",0,"ng/mL",154905.75,30.9221380993559,3695.8859,1.26687182542153,0.355643901525292,1.65978882312623,1.10077011116311,0.310931068061437,1.41813964496581
"BJ","FC-PT79","OSM",10,"ng/mL",164245,30.9229051711859,3696.161,3.99881641017433,1.0994371243518,1.33566917412874,2.79420096605542,0.790458592227528,0.943861451760191
"BJ","FC-PT79","OSM",10,"ng/mL",164247.84375,30.9234700804339,3696.3636,3.98344705672102,0.8242060398205,0.89451785079571,2.78361409434364,0.592609111181905,0.632152940885208
"BJ","FC-PT79","OSM",10,"ng/mL",164264.890625,30.9268564320248,3697.578,7.06590554418938,1.1870610746858,0.826518273990976,4.93924380992851,0.853784478109917,0.584289753641349
"BJ","FC-PT79","OSM",0,"ng/mL",164267.71875,30.9274182373759,3697.7795,0.709156794347282,0.78537918973988,1.09435889116296,0.495745260794577,0.564908678537983,0.773676218008617
"MEF","FC-PT63","IFNG",0,"ng/mL",154932.75,30.9277909945377,3697.9132,1.26187707542117,1.13323707234887,0.957417244983757,1.0970316549101,0.991305883838009,0.818475277534825
"BJ","FC-PT79","OSM",10,"ng/mL",164269.859375,30.9278434712603,3697.9321,5.22552146824009,1.27570671182916,1.15048300454028,3.65311935191813,0.917630034395065,0.813387710132856
"MEF","FC-PT63","IFNG",10,"ng/mL",154933.203125,30.9278858637276,3697.9473,43.519352712468,1.32780132816422,0.425109502340369,37.8345472047874,1.16151283703255,0.363420262428438
"BJ","FC-PT79","OSM",10,"ng/mL",164271.984375,30.9282656012478,3698.0835,7.00550860340218,1.27875658239816,1.40190866468983,4.89769432305681,0.919861499480119,0.99118540632895
"MEF","FC-PT63","IFNG",10,"ng/mL",154943.546875,30.9300514983401,3698.7241,47.4692258238581,1.14058738479643,0.71806671368683,41.2771289223357,0.997954402755442,0.613994300284986
"BJ","FC-PT79","OSM",0,"ng/mL",164282.640625,30.9303824589793,3698.8429,1.62770464104863,3.04117679486268,1.90614131763653,1.13819528010299,2.18809110571522,1.3479675810252
"MEF","FC-PT63","IFNG",10,"ng/mL",154953.890625,30.9322171329526,3699.5011,31.8653477764761,1.31721515828955,0.451438652517872,27.7145109465864,1.15273658878053,0.386090849678295
"MEF","FC-PT63","IFNG",10,"ng/mL",154956.59375,30.932783076741,3699.7042,32.6018925364171,0.923931282109754,0.298493096044144,28.356668752815,0.808605836460418,0.255298874666657
"MEF","FC-PT63","IFNG",10,"ng/mL",154957.953125,30.933067684311,3699.8063,17.8051048435807,0.669161955019789,2.30594150438234,15.4870577847232,0.585653073068051,1.97230865729441
"MEF","FC-PT63","IFNG",10,"ng/mL",154963.796875,30.9342911697265,3700.2453,35.1286240022492,1.09344835731797,0.171433376357808,30.5588530635329,0.957103688075109,0.146647107579686
"MEF","FC-PT63","IFNG",10,"ng/mL",154967.390625,30.9350435805435,3700.5153,56.8149924282293,1.87230273259985,0.620703942859541,49.4277171989098,1.6389604470871,0.530999748713863
"MEF","FC-PT63","IFNG",10,"ng/mL",154974.140625,30.9364568043389,3701.0225,25.623019513011,0.527330655198091,1.25782115483038,22.2944841742713,0.461673494613873,1.07618820357683
"BJ","FC-PT79","OSM",0,"ng/mL",164315.296875,30.9368696036402,3701.1707,1.23129568023093,1.76686937777261,1.7552721066937,0.861542614454847,1.272041868494,1.24205844791274
"MEF","FC-PT63","IFNG",10,"ng/mL",154978.203125,30.9373073556973,3701.3278,16.1113477283986,0.640650042894314,0.978216705627702,14.0195739600719,0.560929920507284,0.837028473251663
"BJ","FC-PT79","OSM",10,"ng/mL",164318.84375,30.9375741882517,3701.4236,7.73881974286269,1.19212054057931,1.08629693253318,5.41525376682868,0.858315207707348,0.768733503112317
"MEF","FC-PT63","IFNG",0,"ng/mL",154984.5,30.9386257103028,3701.801,1.09740005227152,2.61495420809912,1.44054963611534,0.955044132699563,2.28985168682263,1.23278943195698
"MEF","FC-PT63","IFNG",0,"ng/mL",154986.75,30.9390967849013,3701.9701,1.08136721487625,1.28602254878115,1.55178611299684,0.941134081761804,1.12619005463997,1.32804372768375
"BJ","FC-PT79","OSM",10,"ng/mL",164328.78125,30.9395482667226,3702.1322,5.04846560383267,1.25369487121802,1.20586682445141,3.53334965892525,0.902820930396889,0.853512205876271
"MEF","FC-PT63","IFNG",0,"ng/mL",154990.796875,30.9399440649083,3702.2742,0.819992804696181,0.896151691674948,1.08015496159171,0.713713674900815,0.784838514540334,0.92449007419759
"MEF","FC-PT63","IFNG",0,"ng/mL",154992.59375,30.9403202703168,3702.4093,1.14449834055114,0.617572324580083,1.05256231398038,0.996196453678433,0.540881903562828,0.900906772843176
"BJ","FC-PT79","OSM",10,"ng/mL",164334.46875,30.9406780852186,3702.5377,9.80265064011999,1.24266954061158,1.17002847660877,6.86148797820061,0.894979297463648,0.828236541188773
"BJ","FC-PT79","OSM",10,"ng/mL",164334.46875,30.9406780852186,3702.5377,4.54167890798612,1.00334920091623,1.25953431353313,3.17900498263729,0.722619114414585,0.891595686946754
"BJ","FC-PT79","OSM",0,"ng/mL",164345.109375,30.9427918390531,3703.2966,1.09435960253935,1.33958598541167,0.937803998651667,0.766167705070663,0.964976947490422,0.663986183919231
"MEF","FC-PT63","IFNG",10,"ng/mL",155008.34375,30.9436177925061,3703.5932,30.8845362674663,0.972428026905282,0.507401669607647,26.89117374471,0.851943792797624,0.434432969909946
"MEF","FC-PT63","IFNG",0,"ng/mL",155012.84375,30.9445599417031,3703.9315,0.750828052288489,0.561922449099627,0.323599720678595,0.65380589562978,0.492344994122884,0.277088621218289
"BJ","FC-PT79","OSM",0,"ng/mL",164360.734375,30.94589573602,3704.4112,1.43997128179036,1.66372053264213,0.800399327009359,1.00843593220458,1.19882947387597,0.566871169196177
"BJ","FC-PT79","OSM",10,"ng/mL",164371.390625,30.9480125937515,3705.1714,6.29098447334939,1.39869319317827,1.32132525725873,4.40658557989191,1.00806517384285,0.936001416322575
"MEF","FC-PT63","IFNG",10,"ng/mL",155029.953125,30.9481420714624,3705.2179,22.0071669961797,1.23143854023366,0.939757993363628,19.1700518868165,1.0793360743484,0.804965725739687
"BJ","FC-PT79","OSM",0,"ng/mL",164374.9375,30.948717178363,3705.4245,1.40379777604303,1.01756008063211,0.777667671651932,0.983371938900863,0.733425282002656,0.550922462701742
"BJ","FC-PT79","OSM",0,"ng/mL",164381.328125,30.9499866722224,3705.8805,1.31021607420775,0.411876742451609,0.980116995775118,0.917930132859968,0.296904326979171,0.694428917104569
"MEF","FC-PT63","IFNG",0,"ng/mL",155047.046875,30.9517209298703,3706.5035,0.960157626697543,1.25692391498164,1.30518525696716,0.836666434768716,1.10205584326378,1.11836658167092
"BJ","FC-PT79","OSM",0,"ng/mL",164391.96875,30.9521004260569,3706.6398,1.50902119200626,1.39122872262863,0.898607873876369,1.05742851126405,1.00308276108003,0.636808820908138
"MEF","FC-PT63","IFNG",0,"ng/mL",155052,30.9527579482573,3706.8761,0.817201491107524,0.713970948234096,1.35160389554896,0.712168264032939,0.626064110571761,1.15825747673655
"BJ","FC-PT79","OSM",0,"ng/mL",164397.65625,30.9532302445529,3707.0458,1.03334103351164,1.53184626614074,1.13718320777735,0.724180655416235,1.10458967847624,0.805966249800186
