"cell_type","replicate","stim_type","stim_level","stim_unit","time","merged_nuclei","nuclearity","response"
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5221
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.914
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.901
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4642
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3887
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",2.8897
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.0668
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.582
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2682
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9929
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5189
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7189
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3955
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.0032
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.7979
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7027
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5748
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2471
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6898
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7343
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.4063
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6986
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6418
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7842
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9899
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5195
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.61
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1036
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5659
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",8.6542
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5256
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.2509
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4045
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.7262
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.689
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3393
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1237
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",3.0092
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5015
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5536
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5127
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3965
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6223
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.4382
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7676
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.743
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.264
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3968
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.1552
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6044
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.0989
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3751
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5729
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2276
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1519
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6317
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4089
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3602
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.3286
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6177
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.7358
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.0195
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5189
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6142
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4197
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9751
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1975
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1138
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.1751
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8146
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.283
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8969
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3252
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7609
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.788
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5253
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.3605
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9406
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4282
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.0641
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",2.0664
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4316
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9129
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",4.0841
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5133
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2896
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",6.1678
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5155
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1829
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1858
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4562
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3209
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.082
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2527
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.2979
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3092
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2879
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.1922
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",7.8919
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",2.2612
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7123
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.357
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7968
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7096
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5885
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.5753
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5141
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.4481
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.3379
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.947
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9302
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.5473
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1504
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9718
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.6328
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.5218
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4395
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9205
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7397
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7062
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",2.5629
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.0089
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.5925
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.4374
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3089
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.2829
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.4785
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2847
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6866
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5061
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",5.7756
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9023
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1662
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",2.4746
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",2.3835
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2926
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1226
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",3.9075
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3414
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.1582
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2903
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.1984
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3154
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8102
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4878
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2234
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6821
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",8.2203
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.1955
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.819
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.4619
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8416
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.3994
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8619
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",2.3192
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.1977
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",8.0622
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.539
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.335
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9123
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.9248
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3821
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9267
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8688
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7647
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8764
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6041
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.1727
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2484
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.411
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.2255
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",3.2615
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9547
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3646
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.7912
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8907
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9512
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7919
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5413
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7116
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5481
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.9449
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7279
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5214
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.6513
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9272
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.1853
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.063
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.5076
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.1415
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6554
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.802
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7085
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5941
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4648
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.1927
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.0039
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5951
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5592
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8526
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",5.301
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",3.1292
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5286
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.802
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",2.8094
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.889
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.2014
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5839
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6086
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1991
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7091
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6378
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7524
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6772
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9747
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9919
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9543
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4692
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3735
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4382
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1488
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5553
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6634
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",2.0653
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",2.3399
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6573
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6733
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.463
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6542
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4766
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4437
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7786
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6926
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8852
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8904
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.3226
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.0773
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1688
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3306
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6157
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8606
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7077
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.1236
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3562
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.388
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5231
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5915
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8949
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2532
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.815
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2043
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6692
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4266
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.0279
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8017
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4911
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.031
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8707
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5917
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.538
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.0682
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.734
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8419
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.455
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",6.4878
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5698
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5689
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6579
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8685
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7462
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.662
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7396
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2944
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7134
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5722
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.295
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5043
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8823
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5109
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8657
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.688
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7663
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6118
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9379
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5845
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5631
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4748
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5434
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4771
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5111
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8912
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7663
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3518
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8785
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.0122
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8136
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9964
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7558
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2785
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2416
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6548
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4764
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.6133
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9425
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.3456
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8336
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2135
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.5928
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1175
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8694
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.4037
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9677
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4005
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2708
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.9858
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.1069
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",1.5523
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8963
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.4931
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7237
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7325
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.8268
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.2614
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7347
"MEF","PT101","IFNG",0.1,"ng/ml",5,NA,"single-nuclear",0.7329
